Price,Close,Close,Close,Close,Close,Close
Ticker,AAPL,MSFT,AMZN,JPM,CAT,NEE
Date,,,,,,
2020-04-14,69.49092102050781,165.68487548828125,114.16600036621094,82.30200958251953,103.53972625732422,52.87323760986328
2020-04-15,68.85665130615234,163.94886779785156,115.38400268554688,78.24293518066406,99.13965606689453,51.74763107299805
2020-04-16,69.40377807617188,168.87075805664062,120.40950012207031,75.26109313964844,100.64190673828125,51.80434036254883
2020-04-17,68.4620361328125,170.35879516601562,118.75,82.02623748779297,104.32884216308594,53.719627380371094
2020-04-20,67.04100799560547,166.9821319580078,119.68049621582031,79.03578186035156,102.80384063720703,51.832706451416016
2020-04-21,64.96873474121094,160.0762176513672,116.40599822998047,76.743408203125,98.54275512695312,51.3549690246582
2020-04-22,66.84008026123047,165.51321411132812,118.17449951171875,76.9933090209961,99.25144958496094,53.91814422607422
2020-04-23,66.58103942871094,163.51010131835938,119.97250366210938,77.03640747070312,101.28779602050781,52.60274887084961
2020-04-24,68.50318908691406,166.4956817626953,120.51100158691406,78.17398834228516,102.3014907836914,52.28862380981445
2020-04-27,68.55162811279297,166.0187530517578,118.80000305175781,81.54363250732422,103.3420639038086,53.13937759399414
2020-04-28,67.4404296875,161.974365234375,115.7040023803711,82.12105560302734,103.57530212402344,52.20137023925781
2020-04-29,69.65553283691406,169.24276733398438,118.635498046875,84.33586120605469,107.70182037353516,51.29170608520508
2020-04-30,71.12500762939453,170.940673828125,123.69999694824219,82.52609252929688,104.4006118774414,50.416961669921875
2020-05-01,69.97994232177734,166.51475524902344,114.302001953125,80.36296081542969,99.46675109863281,49.52911376953125
2020-05-04,70.9700698852539,170.5876922607422,115.79949951171875,79.40635681152344,96.63200378417969,50.1922721862793
2020-05-05,72.0352554321289,172.41912841796875,115.88999938964844,79.28572845458984,97.69953918457031,50.1944580078125
2020-05-06,72.77845764160156,174.11695861816406,117.56300354003906,77.79478454589844,96.58715057373047,48.57148361206055
2020-05-07,73.5313491821289,175.12808227539062,118.38050079345703,78.60487365722656,96.24626922607422,48.96849822998047
2020-05-08,75.28152465820312,176.15821838378906,118.98049926757812,79.88895416259766,100.57015228271484,50.11374282836914
2020-05-11,76.46611022949219,178.1232147216797,120.44999694824219,77.5362548828125,97.43040466308594,49.601112365722656
2020-05-12,75.59222412109375,174.08837890625,117.84750366210938,75.00254821777344,94.1919937133789,49.72109603881836
2020-05-13,74.67950439453125,171.45574951171875,118.39600372314453,72.4171371459961,93.72551727294922,50.198822021484375
2020-05-14,75.13829040527344,172.19972229003906,119.44249725341797,75.4248275756836,95.259521484375,50.65911102294922
2020-05-15,74.69407653808594,174.7084197998047,120.48899841308594,74.02872467041016,96.81141662597656,49.70363998413086
2020-05-18,76.45394897460938,176.37762451171875,121.31300354003906,77.94990539550781,103.18061065673828,51.36152267456055
2020-05-19,76.01216125488281,175.15670776367188,122.46649932861328,76.4158935546875,100.54322052001953,50.28172302246094
2020-05-20,77.49047088623047,177.58627319335938,124.89700317382812,78.70829772949219,103.78164672851562,50.78125762939453
2020-05-21,76.91272735595703,175.45321655273438,122.33699798583984,77.7086181640625,102.31942749023438,49.93268585205078
2020-05-22,77.40792846679688,175.5297393798828,121.84400177001953,77.10535430908203,100.89308166503906,51.01248550415039
2020-05-26,76.88359832763672,173.6741485595703,121.09300231933594,82.57778930664062,105.3246078491211,51.11282730102539
2020-05-27,77.21859741210938,173.9036407470703,120.51950073242188,87.36077117919922,109.81891632080078,52.600563049316406
2020-05-28,77.2525863647461,173.511474609375,120.05500030517578,86.05945587158203,108.31182098388672,54.832157135009766
2020-05-29,77.17733001708984,175.2810516357422,122.11849975585938,83.86186981201172,107.76461029052734,55.74834060668945
2020-06-01,78.12645721435547,174.8793182373047,123.552001953125,84.97358703613281,108.09654235839844,56.07516860961914
2020-06-02,78.48811340332031,176.8688201904297,123.62049865722656,85.25798797607422,110.62625885009766,56.28355026245117
2020-06-03,78.92021179199219,177.2992706298828,123.91999816894531,89.86000061035156,114.00818634033203,56.93719482421875
2020-06-04,78.24054718017578,174.9653778076172,123.02999877929688,91.7301254272461,115.68572235107422,55.25044631958008
2020-06-05,80.46891021728516,179.05926513671875,124.1500015258789,95.85811614990234,121.211669921875,55.796607971191406
2020-06-08,80.9446792602539,180.16883850097656,126.2030029296875,97.7713394165039,123.54398345947266,57.13460922241211
2020-06-09,83.50074768066406,181.5462188720703,130.04299926757812,95.26350402832031,120.37738037109375,56.73759078979492
2020-06-10,85.64900970458984,188.28004455566406,132.37249755859375,91.40264129638672,118.8075180053711,56.32522964477539
2020-06-11,81.53697204589844,178.16970825195312,127.89800262451172,83.77568054199219,109.0384521484375,54.469581604003906
2020-06-12,82.24090576171875,179.5758056640625,127.2509994506836,86.06807708740234,110.47376251220703,54.158111572265625
2020-06-15,83.25800323486328,180.72360229492188,128.63400268554688,87.25735473632812,110.88642120361328,54.522220611572266
2020-06-16,85.46453094482422,185.1522674560547,130.7635040283203,87.95543670654297,116.71733856201172,54.434478759765625
2020-06-17,85.34557342529297,185.7931365966797,132.0489959716797,85.73199462890625,115.03083801269531,54.61653518676758
2020-06-18,85.37958526611328,187.78268432617188,132.69900512695312,85.2666015625,114.45674133300781,54.60118865966797
2020-06-19,84.89165496826172,186.66355895996094,133.75050354003906,84.29277038574219,114.34012603759766,53.127193450927734
2020-06-22,87.11273193359375,191.84783935546875,135.6909942626953,83.37926483154297,112.84198760986328,54.18661880493164
2020-06-23,88.97213745117188,193.1295623779297,138.2205047607422,84.39619445800781,113.25466918945312,53.34653854370117
2020-06-24,87.401611328125,189.23655700683594,136.72000122070312,81.5781021118164,109.4959487915039,53.008750915527344
2020-06-25,88.5619125366211,191.62786865234375,137.72900390625,84.42204284667969,111.8731918334961,52.45820236206055
2020-06-26,85.84076690673828,187.79220581054688,134.64349365234375,79.7941665649414,109.79198455810547,51.81332778930664
2020-06-29,87.81912231445312,189.8104705810547,134.0189971923828,80.14749145507812,112.35758209228516,52.25639724731445
2020-06-30,88.55220031738281,194.66000366210938,137.9409942626953,81.0610122680664,113.47892761230469,52.67973327636719
2020-07-01,88.38470458984375,195.79823303222656,143.93499755859375,80.37158203125,113.08421325683594,54.015533447265625
2020-07-02,88.38470458984375,197.29037475585938,144.51499938964844,80.63264465332031,114.57335662841797,54.046241760253906
2020-07-06,90.74901580810547,201.53733825683594,152.8520050048828,82.66889190673828,116.10733032226562,54.16907501220703
2020-07-07,90.46744537353516,199.19387817382812,150.00599670410156,80.3367919921875,114.10686492919922,54.11643600463867
2020-07-08,92.57444763183594,203.57467651367188,154.0554962158203,81.18954467773438,114.94114685058594,55.553138732910156
2020-07-09,92.97254180908203,204.99993896484375,159.13150024414062,79.4317626953125,112.78819274902344,55.27238464355469
2020-07-10,93.13518524169922,204.378173828125,160.0,83.77404022216797,114.83349609375,56.94158172607422
2020-07-13,92.70552825927734,198.06517028808594,155.1999969482422,84.97492980957031,117.1300048828125,56.20458221435547
2020-07-14,94.23965454101562,199.28955078125,154.1999969482422,85.4622573852539,122.79049682617188,57.5886344909668
2020-07-15,94.88774108886719,198.99298095703125,150.44349670410156,86.78495025634766,124.11815643310547,56.80997085571289
2020-07-16,93.72018432617188,195.05218505859375,149.9949951171875,87.02860260009766,124.29753112792969,58.86741256713867
2020-07-17,93.53083038330078,194.057373046875,148.09849548339844,85.41873168945312,123.72815704345703,60.40282440185547
2020-07-20,95.50190734863281,202.39820861816406,159.8419952392578,84.67036437988281,121.67658233642578,60.17250061035156
2020-07-21,94.18379974365234,199.672119140625,156.9145050048828,86.50647735595703,122.79723358154297,60.61118698120117
2020-07-22,94.44839477539062,202.5416717529297,154.99549865722656,85.87993621826172,123.80046081542969,61.50830078125
2020-07-23,90.14945220947266,193.73216247558594,149.32749938964844,86.1323013305664,123.45703887939453,61.62895965576172
2020-07-24,89.92610931396484,192.54608154296875,150.44549560546875,85.52313995361328,124.34272766113281,61.47101974487305
2020-07-27,92.05738830566406,194.9852294921875,152.760498046875,84.32227325439453,126.43048858642578,60.89634704589844
2020-07-28,90.54510498046875,193.23475646972656,150.01649475097656,84.68775939941406,124.74943542480469,61.42496871948242
2020-07-29,92.28072357177734,195.1861114501953,151.67649841308594,86.7414321899414,127.0089111328125,61.732032775878906
2020-07-30,93.39733123779297,195.03302001953125,152.593994140625,84.42668151855469,123.57450866699219,61.92945861816406
2020-07-31,103.17497253417969,196.09475708007812,158.23399353027344,84.09602355957031,120.09495544433594,61.56973648071289
2020-08-03,105.77473449707031,207.1233367919922,155.59449768066406,83.62611389160156,119.10076141357422,60.8875732421875
2020-08-04,106.48111724853516,204.0146942138672,156.94149780273438,83.14749908447266,118.8658218383789,62.523868560791016
2020-08-05,106.86705780029297,203.6798858642578,160.25149536132812,84.59203338623047,121.98383331298828,62.24530029296875
2020-08-06,110.59559631347656,206.94163513183594,161.25,84.61814880371094,121.45966339111328,62.03254318237305
2020-08-07,108.08111572265625,203.23995971679688,158.3730010986328,86.4803695678711,121.93866729736328,63.12267303466797
2020-08-10,109.65203857421875,199.19387817382812,157.4080047607422,87.57682037353516,128.35552978515625,62.21459197998047
2020-08-11,106.39100646972656,194.53567504882812,154.0334930419922,90.34407043457031,128.8164825439453,60.93143844604492
2020-08-12,109.92682647705078,200.09300231933594,158.11199951171875,89.57829284667969,128.8526153564453,62.42296600341797
2020-08-13,111.87227630615234,199.6243133544922,158.05099487304688,89.08226776123047,127.13543701171875,62.38129806518555
2020-08-14,111.77256774902344,199.8155975341797,157.4010009765625,89.1170883178711,126.49374389648438,61.52586364746094
2020-08-17,111.48075866699219,201.1355438232422,159.12049865722656,86.76753997802734,125.37306213378906,62.07200241088867
2020-08-18,112.40970611572266,202.29295349121094,165.62449645996094,85.5579605102539,125.05674743652344,62.08518600463867
2020-08-19,112.5507583618164,201.06568908691406,163.0240020751953,85.75810241699219,124.74040222167969,61.92945861816406
2020-08-20,115.04818725585938,205.74478149414062,164.86849975585938,84.73127746582031,124.25238037109375,61.87900924682617
2020-08-21,120.9769287109375,204.2490234375,164.23599243164062,84.68775939941406,125.11097717285156,61.9448127746582
2020-08-24,122.42383575439453,204.8914031982422,165.3730010986328,87.07210540771484,128.04823303222656,61.99306869506836
2020-08-25,121.41947937011719,207.55694580078125,167.32449340820312,87.45499420166016,127.56925964355469,61.70353317260742
2020-08-26,123.07068634033203,212.0442352294922,172.09249877929688,86.2280044555664,128.18380737304688,61.19683837890625
2020-08-27,121.59944152832031,217.2506866455078,170.0,89.06486511230469,129.57566833496094,61.479007720947266
2020-08-28,121.40248107910156,219.4847412109375,170.08999633789062,89.43033599853516,129.81063842773438,61.626712799072266
2020-08-31,125.51947784423828,216.24386596679688,172.54800415039062,87.18524932861328,128.61764526367188,61.542964935302734
2020-09-01,130.51927185058594,217.9122772216797,174.95599365234375,87.1417236328125,131.99781799316406,61.09324264526367
2020-09-02,127.81509399414062,222.1118927001953,176.57249450683594,88.45572662353516,134.9080047607422,63.546836853027344
2020-09-03,117.58212280273438,208.35275268554688,168.39999389648438,88.17725372314453,132.63946533203125,61.85598373413086
2020-09-04,117.6599349975586,205.42835998535156,164.7310028076172,90.0830078125,133.92286682128906,61.13512420654297
2020-09-08,109.74201202392578,194.31556701660156,157.49200439453125,86.95028686523438,134.23013305664062,61.265193939208984
2020-09-09,114.11924743652344,202.59019470214844,163.4304962158203,87.7769546508789,137.99891662597656,62.2484016418457
2020-09-10,110.39373779296875,196.91400146484375,158.7554931640625,86.8719482421875,135.4412384033203,61.044734954833984
2020-09-11,108.94438171386719,195.62916564941406,155.81100463867188,87.95101928710938,139.02928161621094,61.31809616088867
2020-09-14,112.21273803710938,196.95233154296875,155.14849853515625,89.16930389404297,138.7400360107422,62.14918899536133
2020-09-15,112.38780212402344,200.18357849121094,157.80650329589844,86.39334106445312,134.3024444580078,65.1869888305664
2020-09-16,109.07083892822266,196.6071319580078,153.90499877929688,86.75884246826172,136.5709228515625,61.80308151245117
2020-09-17,107.32968139648438,194.55528259277344,150.43649291992188,85.76681518554688,139.0653839111328,61.62010192871094
2020-09-18,103.92516326904297,192.13900756835938,147.74549865722656,85.58406829833984,137.72779846191406,61.04693603515625
2020-09-21,107.07678985595703,194.20050048828125,148.02349853515625,82.93865203857422,131.34706115722656,60.88822937011719
2020-09-22,108.75955200195312,198.87957763671875,156.44949340820312,82.0336685180664,132.99195861816406,61.29825973510742
2020-09-23,104.1975326538086,192.33079528808594,149.9929962158203,80.7022476196289,130.48851013183594,60.25112533569336
2020-09-24,105.26751708984375,194.82374572753906,150.989501953125,80.63264465332031,131.17538452148438,61.18360900878906
2020-09-25,109.2167739868164,199.26312255859375,154.75650024414062,81.33747100830078,131.8712615966797,62.12714767456055
2020-09-28,111.82363891601562,200.81640625,158.70249938964844,83.67833709716797,133.47096252441406,62.638587951660156
2020-09-29,110.97737884521484,198.7261505126953,157.24400329589844,82.97346496582031,133.22695922851562,62.41374206542969
2020-09-30,112.65044403076172,201.66973876953125,157.43649291992188,83.77404022216797,134.79954528808594,61.188026428222656
2020-10-01,113.60372924804688,203.71206665039062,161.06300354003906,84.3832015991211,132.5942840576172,62.33437728881836
2020-10-02,109.93656921386719,197.70022583007812,156.25,85.18377685546875,135.51353454589844,61.983856201171875
2020-10-05,113.32160949707031,201.7176971435547,159.9600067138672,86.98423767089844,138.7219696044922,63.46969223022461
2020-10-06,110.07276153564453,197.4317626953125,154.9980010986328,86.08839416503906,136.9505157470703,63.99213790893555
2020-10-07,111.94038391113281,201.19032287597656,159.7845001220703,87.59025573730469,139.87879943847656,65.50004577636719
2020-10-08,111.83336639404297,201.909423828125,159.52749633789062,89.39070892333984,141.5869598388672,66.36418151855469
2020-10-09,113.77880096435547,206.9241180419922,164.33250427246094,88.88130950927734,143.64759826660156,66.77642059326172
2020-10-12,121.00607299804688,212.283935546875,172.14649963378906,89.97035217285156,146.96449279785156,67.38487243652344
2020-10-13,117.79611206054688,213.68382263183594,172.18150329589844,88.5124282836914,146.5216522216797,66.458984375
2020-10-14,117.88367462158203,211.7661895751953,168.1855010986328,88.0206069946289,147.86825561523438,66.27599334716797
2020-10-15,117.4167709350586,210.6156005859375,166.9324951171875,89.3380126953125,149.16065979003906,65.79542541503906
2020-10-16,115.77287292480469,210.6156005859375,163.635498046875,89.1535873413086,152.513671875,67.36943817138672
2020-10-19,112.81581115722656,205.39959716796875,160.36050415039062,87.6517333984375,151.41111755371094,66.03571319580078
2020-10-20,114.3040542602539,205.81185913085938,160.85049438476562,88.15234375,152.73062133789062,66.35316467285156
2020-10-21,113.6815185546875,205.9556884765625,159.2469940185547,87.2740707397461,151.29359436035156,65.62347412109375
2020-10-22,112.59208679199219,206.04200744628906,158.82000732421875,90.35680389404297,153.33615112304688,66.63533782958984
2020-10-23,111.90145111083984,207.32681274414062,160.22000122070312,91.1736068725586,153.2998046875,66.81169128417969
2020-10-26,111.91117858886719,201.4300537109375,160.3520050048828,88.91644287109375,148.3986053466797,66.7191162109375
2020-10-27,113.41888427734375,204.46954345703125,164.31649780273438,87.23892974853516,143.58840942382812,66.82270812988281
2020-10-28,108.16621398925781,194.334716796875,158.13900756835938,84.78856658935547,137.45062255859375,65.65874481201172
2020-10-29,112.17379760742188,196.29074096679688,160.55050659179688,85.34187316894531,140.6422576904297,65.26195526123047
2020-10-30,105.89004516601562,194.1333770751953,151.8074951171875,86.10596466064453,142.80642700195312,64.55650329589844
2020-11-02,105.80252838134766,193.99916076660156,150.2239990234375,88.04695129394531,148.46226501464844,66.24954986572266
2020-11-03,107.42695617675781,197.93032836914062,152.42050170898438,90.82230377197266,152.48143005371094,67.03433990478516
2020-11-04,111.81391143798828,207.48025512695312,162.05799865722656,88.04695129394531,141.15150451660156,64.65348815917969
2020-11-05,115.78258514404297,214.09609985351562,166.10000610351562,91.64787292480469,148.29861450195312,65.91446685791016
2020-11-06,115.65106964111328,214.50840759277344,165.56849670410156,90.42706298828125,146.66184997558594,66.76980590820312
2020-11-09,113.34175109863281,209.3978729248047,157.18699645996094,102.67021179199219,155.32752990722656,66.58462524414062
2020-11-10,113.00070190429688,202.3217315673828,151.75100708007812,102.3364486694336,156.6732940673828,67.00790405273438
2020-11-11,116.43057250976562,207.63365173339844,156.8695068359375,100.80828857421875,154.0908966064453,68.37467956542969
2020-11-12,116.15775299072266,206.56936645507812,155.51400756835938,99.56991577148438,153.7908172607422,67.60752868652344
2020-11-13,116.20645141601562,207.5952911376953,156.4405059814453,100.1934814453125,156.13685607910156,68.06607055664062
2020-11-16,117.21983337402344,208.28564453125,156.55299377441406,103.02153015136719,157.4825897216797,68.55986785888672
2020-11-17,116.3331298828125,205.6297149658203,156.7830047607422,101.97637939453125,156.3186798095703,67.55461120605469
2020-11-18,115.00796508789062,202.9187469482422,155.2729949951172,101.2210464477539,157.0734405517578,66.83153533935547
2020-11-19,115.60233306884766,204.20693969726562,155.8509979248047,101.49332427978516,157.2188720703125,66.24954986572266
2020-11-20,114.33563232421875,202.2554168701172,154.97000122070312,100.62384033203125,156.60963439941406,66.61990356445312
2020-11-23,110.93497467041016,201.98622131347656,154.91949462890625,103.52214813232422,158.92840576171875,65.75574493408203
2020-11-24,112.2211685180664,205.59124755859375,155.9029998779297,108.30873107910156,160.85610961914062,66.11727905273438
2020-11-25,113.05915069580078,205.60086059570312,159.2534942626953,107.17575073242188,158.7919921875,67.304443359375
2020-11-27,113.60482025146484,206.90829467773438,159.76699829101562,106.4643783569336,159.20115661621094,66.56024169921875
2020-11-30,116.00182342529297,205.79315185546875,158.40199279785156,103.53091430664062,157.8463134765625,65.19589233398438
2020-12-01,119.57788848876953,207.8503875732422,161.00399780273438,105.16449737548828,157.5462646484375,65.69202423095703
2020-12-02,119.92865753173828,207.04286193847656,160.17649841308594,107.18453979492188,158.10093688964844,65.83379364013672
2020-12-03,119.79224395751953,205.95655822753906,159.3365020751953,106.48192596435547,158.7919921875,64.98328399658203
2020-12-04,119.11991119384766,206.0718994140625,158.12899780273438,107.4480209350586,165.6845245361328,64.24796295166016
2020-12-07,120.58149719238281,206.00460815429688,157.89999389648438,107.04401397705078,162.501953125,64.91241455078125
2020-12-08,121.19536590576172,207.65806579589844,158.864501953125,107.14939880371094,162.62017822265625,65.27566528320312
2020-12-09,118.66194152832031,203.6108856201172,155.2100067138672,106.31504821777344,163.7386016845703,65.26679229736328
2020-12-10,120.08454895019531,202.38038635253906,155.07449340820312,105.6300048828125,162.62925720214844,64.92127227783203
2020-12-11,119.27581024169922,205.01446533203125,155.8209991455078,105.00641632080078,163.0293426513672,65.3819580078125
2020-12-14,118.66194152832031,205.91812133789062,157.84849548339844,103.89979553222656,161.90182495117188,65.16047668457031
2020-12-15,124.60575866699219,205.85079956054688,158.25599670410156,105.67391204833984,165.2572021484375,66.36534881591797
2020-12-16,124.53755187988281,210.80169677734375,162.04800415039062,105.98129272460938,163.22032165527344,65.94898223876953
2020-12-17,125.40475463867188,210.9363250732422,161.8040008544922,105.10304260253906,162.9202423095703,66.49824523925781
2020-12-18,123.4169921875,210.1383819580078,160.08250427246094,104.5848617553711,164.5478973388672,66.0109634399414
2020-12-21,124.94679260253906,213.98374938964844,160.3090057373047,108.51072692871094,163.8204345703125,65.91353607177734
2020-12-22,128.50331115722656,215.28150939941406,160.3260040283203,106.85958099365234,160.565185546875,66.18814849853516
2020-12-23,127.60691833496094,212.47442626953125,159.2635040283203,109.845703125,162.23828125,65.85150146484375
2020-12-24,128.59103393554688,214.1374969482422,158.63450622558594,109.36265563964844,163.27487182617188,66.42735290527344
2020-12-28,133.19021606445312,216.2620849609375,164.197998046875,110.08285522460938,162.1928253173828,66.8791732788086
2020-12-29,131.4167938232422,215.48338317871094,166.10000610351562,109.79302978515625,160.6287841796875,66.7374267578125
2020-12-30,130.29623413085938,213.10888671875,164.29249572753906,110.10041046142578,163.71136474609375,67.25127410888672
2020-12-31,129.29261779785156,213.82028198242188,162.84649658203125,111.60224914550781,165.5117645263672,68.34983825683594
2021-01-04,126.0965805053711,209.27317810058594,159.3314971923828,110.54832458496094,165.62998962402344,65.75405883789062
