Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-02-11,6.667838096618652,6.782582072275336,6.591674116500765,6.65365087473123,638556000
2020-02-12,6.783576488494873,6.790048184949101,6.681775449948367,6.720604204444762,374644000
2020-02-13,6.739771366119385,6.8069750522686805,6.698204757771656,6.7255841428124326,528016000
2020-02-14,7.21293306350708,7.341864247595499,7.11859925173715,7.1499607756319765,1041924000
2020-02-18,7.381690502166748,7.400109586747636,7.090226220330708,7.10964036654574,620164000
2020-02-19,7.832947731018066,7.850620039502541,7.504148319348195,7.504148319348195,694332000
2020-02-20,7.683608055114746,7.873271239306523,7.376213808927724,7.784911107523746,810052000
2020-02-21,7.319464683532715,7.596492964996843,7.234589157698324,7.571353892162281,768180000
2020-02-24,6.801995754241943,7.0158029274771545,6.670575487693853,6.725085008489684,856916000
2020-02-25,6.522478103637695,6.9391400759302595,6.420677067964821,6.877163329681892,1055496000
2020-02-26,6.661865234375,6.856009063093413,6.521235875339859,6.522728942479253,747732000
2020-02-27,6.291027545928955,6.649661074979793,6.19862956404981,6.348309154901602,906416000
2020-02-28,6.7261176109313965,6.785640855501683,6.021801890098716,6.038488159697058,1133252000
2020-03-02,6.88451623916626,6.913406434424971,6.500230754612157,6.896221855785766,890744000
2020-03-03,6.622015476226807,7.000074707621005,6.536590903035929,6.940302540308167,652792000
2020-03-04,7.085750102996826,7.095214067663513,6.654642594815356,6.729358180346112,597408000
2020-03-05,6.806313514709473,7.053122811781065,6.761733181949869,6.8862586566635935,540328000
2020-03-06,6.625751972198486,6.684279101658206,6.425514781213348,6.626748103865886,515412000
2020-03-09,6.112707138061523,6.460382267933984,5.93189617639603,5.974732688443355,614160000
2020-03-10,6.502223014831543,6.502223014831543,6.126405362696492,6.3891537507416105,580648000
2020-03-11,6.138360500335693,6.390649312189895,6.041230751854318,6.362257415319011,499964000
2020-03-12,5.387221336364746,5.880591027364499,5.374519589452378,5.615102713156774,816540000
2020-03-13,5.998143196105957,6.002626025956078,5.46940821237534,5.74062440609125,634836000
2020-03-16,4.891361236572266,5.63104297256949,4.831589056647844,5.290091825274877,726972000
2020-03-17,5.411130428314209,5.500540018363488,4.756873781766378,5.003683107514514,833632000
2020-03-18,5.051252365112305,5.228576653519925,4.499853741972362,4.98351065157185,874268000
2020-03-19,5.304039001464844,5.397682034196221,4.816397131506686,5.029833436158726,765512000
2020-03-20,5.124224662780762,5.736142694810276,5.108783431931575,5.454216962280671,804636000
2020-03-23,5.297064304351807,5.391455014961884,4.944159162264522,5.123226756819827,643876000
2020-03-24,6.205852508544922,6.29252262339165,5.679608014732803,5.7032676882386975,1101644000
2020-03-25,6.117189407348633,6.520651674070698,6.068375159691463,6.320912803870535,793432000
2020-03-26,6.406587600708008,6.530614786550064,6.226274460518204,6.324400321803206,696108000
2020-03-27,6.2942657470703125,6.553029611288523,6.193399926742075,6.226274649289893,638828000
2020-03-30,6.61454439163208,6.623759440479443,6.315683052278373,6.359765083207099,602252000
2020-03-31,6.564984321594238,6.858864569074707,6.4192892438059745,6.654642355975329,949960000
2020-04-01,6.053681373596191,6.513429604344959,6.009101514807017,6.36698780602018,656912000
2020-04-02,6.362504959106445,6.375704534296287,6.034753906574363,6.082820463407939,675764000
2020-04-03,6.0746026039123535,6.36649009615311,5.937126452354623,6.324898628338619,663212000
2020-04-06,6.684528350830078,6.721388074533338,6.299246263802596,6.356777264478225,727884000
2020-04-07,6.45116662979126,6.929842768857639,6.408080732488739,6.90618262494853,784520000
2020-04-08,6.648416042327881,6.673321236109589,6.490268608095154,6.560251969858494,542444000
2020-04-09,6.548795223236084,6.797098973754002,6.485785263721914,6.774186520309044,525564000
2020-04-13,6.720640659332275,6.729357405386304,6.400610196985694,6.489023178406291,398408000
2020-04-14,7.071802139282227,7.105921904267473,6.821256743745336,6.848901415569043,530948000
2020-04-15,6.994347095489502,7.0772811110810325,6.858365388629654,6.903692465907267,366148000
2020-04-16,7.339531898498535,7.446623891363686,7.136555700421312,7.149755276394696,745620000
2020-04-17,7.280258655548096,7.4431378364353655,7.146269195802731,7.421719341005348,539120000
2020-04-20,7.149008750915527,7.309646755763209,7.1046777994703785,7.153740970607314,449388000
2020-04-21,6.712173938751221,7.092225554711599,6.652401752330054,7.030959408024558,735160000
2020-04-22,7.126592636108398,7.169429618471471,6.858863158933598,6.90443914682247,483356000
2020-04-23,7.073297023773193,7.300680607092796,7.048142915270509,7.168683884756797,424160000
2020-04-24,7.212266445159912,7.214258708372512,6.988369596969464,7.063085167765885,352328000
2020-04-27,7.398807048797607,7.558697837935552,7.322099201276166,7.346755481740124,479388000
2020-04-28,7.256349563598633,7.576131133509756,7.250870601428661,7.546244805702941,442904000
2020-04-29,7.433175563812256,7.485974343887676,7.315872387428984,7.391085793246775,379160000
2020-04-30,7.279262065887451,7.433175576227724,7.2653152720737095,7.379131275172438,375916000
2020-05-01,7.042662620544434,7.195081677888621,6.994346676217267,7.081763516460374,342096000
2020-05-04,7.254605770111084,7.268303649724436,6.995343614233226,6.995343614233226,317556000
2020-05-05,7.315623760223389,7.478254022804921,7.254606059969678,7.358709664174405,368896000
2020-05-06,7.416489124298096,7.521339946333403,7.357215248209346,7.395071104382327,323464000
2020-05-07,7.5928168296813965,7.656075704098052,7.504403849001382,7.555708193207782,373732000
2020-05-08,7.782841205596924,7.789067383556016,7.630671079144231,7.664541924266465,339216000
2020-05-11,8.034881591796875,8.08170309957165,7.749219851501735,7.777860652267359,469060000
2020-05-12,7.772880554199219,8.141475876196386,7.763167676564852,8.092662098835039,493060000
2020-05-13,7.750466823577881,8.047833283961996,7.565919763396782,7.887444674634261,625852000
2020-05-14,8.000014305114746,8.005493265911744,7.658316022095838,7.811980588801043,602312000
2020-05-15,8.458517074584961,8.468229475653192,7.84410818887275,7.859798329109652,987660000
2020-05-18,8.717031478881836,8.882650575625197,8.64754643650367,8.7272426582343,774460000
2020-05-19,8.772071838378906,9.053000875442939,8.729483772364022,8.75687952652123,717320000
2020-05-20,8.935951232910156,9.008674088152961,8.855009458054237,8.956871428249515,587536000
2020-05-21,8.741939544677734,9.018136441190569,8.704332600633995,9.017140784426273,761068000
2020-05-22,8.991986274719238,9.058483416398547,8.680174695165345,8.791749057156085,1038764000
2020-05-26,8.684656143188477,9.146895451857231,8.639080149199375,9.121989784334003,770780000
2020-05-27,8.492887496948242,8.599978539188397,7.966393195519462,8.59225840000188,1175892000
2020-05-28,8.454782485961914,8.72724372801242,8.347440632541838,8.380315351786827,734896000
2020-05-29,8.841806411743164,8.841806411743164,8.452788765666746,8.522024898256673,745256000
2020-06-01,8.772817611694336,8.807186757654856,8.656511076487767,8.79971553463867,389876000
2020-06-02,8.791746139526367,8.80370066720874,8.62513139441244,8.762856901843334,391320000
2020-06-03,8.736209869384766,8.832592855000327,8.666973728825676,8.788760210275386,365440000
2020-06-04,8.737207412719727,8.913366038653837,8.648504104619935,8.698835276385058,424280000
2020-06-05,8.8901948928833,8.966937271416668,8.678903373646111,8.765114510848656,481748000
2020-06-08,8.775578498840332,8.860044532100977,8.656726674779266,8.847586490803435,387736000
2020-06-09,9.015772819519043,9.079310068553971,8.722008447932014,8.770595476462352,468488000
2020-06-10,9.33545207977295,9.468257079263582,9.122914465127538,9.13711760353273,632180000
2020-06-11,8.76685905456543,9.230304531700545,8.756643212083477,9.119426332138785,583652000
2020-06-12,8.902653694152832,9.156552748064186,8.674169733559346,9.131885688645909,570908000
2020-06-15,9.143095970153809,9.151567666376659,8.714532504819088,8.785794364194377,400004000
2020-06-16,9.038195610046387,9.235783891478814,8.809213678653492,9.194173451926625,535716000
2020-06-17,9.205138206481934,9.267927419876184,9.039941553948669,9.083297097087714,408304000
2020-06-18,9.187196731567383,9.251481048223875,9.084042231277644,9.196166481486612,254408000
2020-06-19,9.230304718017578,9.413440902031782,9.196418878077521,9.211618128210237,524160000
2020-06-22,9.494913101196289,9.499398450886684,9.242260263179192,9.268921432667554,398468000
2020-06-23,9.418423652648926,9.610280548689325,9.376066118055864,9.51908600474059,375108000
2020-06-24,9.20464038848877,9.524567882424472,9.113943905202312,9.4445852960748,449372000
2020-06-25,9.458290100097656,9.47324032161183,9.151568659929675,9.32448899177725,376072000
2020-06-26,9.124407768249512,9.468255196795987,9.094508281132988,9.468255196795987,592084000
2020-06-29,9.169260025024414,9.173745377059104,8.87026221921635,9.139111501780443,342248000
2020-06-30,9.466009140014648,9.494413498629738,9.235532159354005,9.282873073874876,367892000
2020-07-01,9.49815559387207,9.543753337867331,9.38154691760478,9.488936814162441,326648000
2020-07-02,9.580131530761719,9.70496287801594,9.5462447444588,9.606791759332642,364056000
2020-07-06,9.806371688842773,9.875639423686373,9.680045232466764,9.70919763785932,315892000
2020-07-07,9.838762283325195,10.036349625514532,9.817832548502176,9.91301341659674,357800000
2020-07-08,10.181862831115723,10.190833533205263,9.932200150838643,9.960355494904794,365480000
2020-07-09,10.473884582519531,10.534680625125125,10.19930485398848,10.345564945605604,494548000
2020-07-10,10.444233894348145,10.619645438907677,10.344069605250006,10.553367935360455,497676000
2020-07-13,10.018661499023438,10.756188648040855,9.9915022627415,10.559598321190247,457076000
2020-07-14,10.342323303222656,10.367987414796056,9.752799622118072,10.041332443182334,542676000
2020-07-15,10.193077087402344,10.398139114174556,10.0221499268024,10.379452525224961,403984000
2020-07-16,10.100884437561035,10.172643396239954,9.862433724530087,9.98153456717631,344964000
2020-07-17,10.167410850524902,10.214253728012824,10.054041449060465,10.191330819984168,266284000
2020-07-20,10.475627899169922,10.496059580431382,10.122810707249148,10.239918382391592,284852000
2020-07-21,10.293987274169922,10.524714344075875,10.252376826762578,10.477870511785147,277036000
2020-07-22,10.403868675231934,10.567071192485503,10.257110543380008,10.332856798592301,367292000
2020-07-23,10.095900535583496,10.51175592773994,9.997729433642824,10.415079942644432,411660000
2020-07-24,10.160435676574707,10.330116735868573,9.744331183309702,9.842003296535323,473292000
2020-07-27,10.386675834655762,10.40685753635307,10.183606075119817,10.198058237994003,292132000
2020-07-28,10.181363105773926,10.347306809899989,10.17513456146883,10.33958314882518,271636000
2020-07-29,10.430530548095703,10.481110751976058,10.312426746284986,10.356030370319775,284508000
2020-07-30,10.578536987304688,10.5875067417546,10.260851609662177,10.34033521103121,308880000
2020-07-31,10.579279899597168,10.730523377908918,10.398136934745201,10.527951671471635,386080000
2020-08-03,10.973456382751465,11.061660659035894,10.679442128470031,10.69663454379167,412720000
2020-08-04,11.19023323059082,11.19023323059082,10.869558643264735,11.01307753244664,310336000
2020-08-05,11.249034881591797,11.333750889975512,11.128937923168527,11.20642832489523,249924000
2020-08-06,11.297622680664062,11.320047535905452,11.141396727758718,11.311824867203157,244316000
2020-08-07,11.162077903747559,11.4663081040337,11.000619509567368,11.274700240183378,342516000
2020-08-10,11.127692222595215,11.370129298621078,10.82022278340966,11.296377162008786,427796000
2020-08-11,10.813745498657227,11.099537174248944,10.759676058298204,11.03674700971712,354512000
2020-08-12,11.402023315429688,11.428683543710854,10.921633546935348,10.95402521578607,464412000
2020-08-13,11.404764175415039,11.682583177777868,11.317805956078246,11.507419699232717,374460000
2020-08-14,11.525358200073242,11.665637805493732,11.402271013381,11.491471418090741,366436000
2020-08-17,12.295777320861816,12.368284326904558,11.777764359136203,11.811650197220596,621300000
2020-08-18,12.219779968261719,12.454244341215711,12.045863554533579,12.408397573245175,503448000
2020-08-19,12.097940444946289,12.273850054046092,12.057575133532684,12.255412493746544,622624000
2020-08-20,12.10042953491211,12.33364780785689,11.839055920453715,11.934984824565618,921388000
2020-08-21,12.641120910644531,12.765952275951719,12.154501570385419,12.160980095260424,999868000
2020-08-24,12.677743911743164,12.869351736593854,12.465704407569742,12.840697389899471,490564000
2020-08-25,12.707395553588867,12.718607505196225,12.53173404117286,12.588543733917879,289076000
2020-08-26,12.730317115783691,12.825497982451198,12.635385276838319,12.756479283920212,321244000
2020-08-27,12.586051940917969,12.80706120631376,12.524507872251876,12.738789586790235,317604000
2020-08-28,13.103815078735352,13.104064106459427,12.600253456514604,12.632645119907025,537160000
2020-08-31,13.329808235168457,13.529637783388289,12.994183483753126,13.138698459566308,500840000
2020-09-01,13.778937339782715,13.951161114147387,13.395607023063693,13.438974582148031,511316000
2020-09-02,14.302839279174805,14.681932030587575,13.857697349645273,14.659001312168998,874012000
2020-09-03,12.975889205932617,13.842244008175442,12.839555164943249,13.78666378202663,945128000
2020-09-04,12.584086418151855,13.134904769082933,11.669129045305858,12.744844850038128,1463684000
2020-09-08,11.876747131347656,12.51180873225195,11.668632615854657,11.698790157619573,795728000
2020-09-09,12.67630386352539,12.770266753273628,12.194523949860486,12.362261988655698,736200000
2020-09-10,12.274280548095703,13.025487313682381,12.129970490287626,12.949718400854502,698684000
2020-09-11,12.127480506896973,12.613995312644914,11.859548192704617,12.447503719511891,636928000
2020-09-14,12.833075523376465,13.274478080766674,12.592809733807648,13.041190957693448,1201744000
2020-09-15,12.95146369934082,13.25827684989455,12.788710560620874,13.239583723008389,727556000
2020-09-16,12.476411819458008,13.052901848739102,12.47566451281434,12.917814288248492,556384000
2020-09-17,12.425570487976074,12.551436543996568,11.998125242985967,12.095328374077656,792512000
2020-09-18,12.152153015136719,12.594053723671006,11.952263684330296,12.55542196034771,698460000
2020-09-21,12.479155540466309,12.484389539998377,11.868270307160746,11.888708100792234,721044000
2020-09-22,12.599287986755371,12.609506883213678,12.118506402595152,12.536729096807136,646452000
2020-09-23,12.08685302734375,12.688267633843767,12.042489056909767,12.537228000249492,647012000
2020-09-24,12.310420036315918,12.531246325292742,11.977436887126997,12.035510036746839,731240000
2020-09-25,12.834572792053223,12.844293486293763,12.208484591655418,12.409620435413864,588016000
2020-09-28,12.995329856872559,13.012029215529765,12.711197362079012,13.00056385649724,573808000
2020-09-29,13.185500144958496,13.401839758111288,12.893890764359542,12.898127404420933,621460000
2020-09-30,13.4893217086792,13.581041723632554,13.110228983739411,13.117456751765154,689184000
2020-10-01,13.573065757751465,13.720864201885407,13.419783261242403,13.716129357775127,525004000
2020-10-02,13.022496223449707,13.47835426214465,13.011279967523814,13.184751150235252,552496000
2020-10-05,13.600981712341309,13.602726378961242,13.182508924277144,13.195718950444643,479820000
2020-10-06,13.694696426391602,14.098962806423158,13.623414192443873,13.78791202108173,784420000
2020-10-07,13.92150592803955,14.076284034714446,13.821311652905553,13.957147525199865,418084000
2020-10-08,13.796634674072266,14.041637213589913,13.716130905848528,14.032165622756523,378900000
2020-10-09,13.720863342285156,13.782176717356315,13.619174489826392,13.725100932421183,346892000
2020-10-12,14.182705879211426,14.303337929221245,13.870160500693258,13.946925832096596,434744000
2020-10-13,14.204887390136719,14.304832536248611,13.976086024825316,14.252990745562755,344604000
2020-10-14,14.052355766296387,14.299102047163188,13.917517264926445,14.247011144518595,276100000
2020-10-15,13.927483558654785,13.963124193199745,13.725848613045164,13.7687179661636,267224000
2020-10-16,13.769468307495117,14.078525330859124,13.750526075234262,13.994033067930582,242392000
2020-10-19,13.456670761108398,13.940941659706013,13.365947158412617,13.860687006081015,298068000
2020-10-20,13.603972434997559,13.757753145997645,13.4658937231082,13.54216084758087,229212000
2020-10-21,13.483589172363281,13.749527692706033,13.436483176144433,13.583534319654134,219596000
2020-10-22,13.32033634185791,13.570322782592395,13.191479184719874,13.481344799645843,290480000
2020-10-23,13.548892974853516,13.551884104042001,13.250803086839909,13.4090695699437,233484000
2020-10-26,13.101258277893066,13.651080275581299,12.998821141070835,13.386139072977405,336896000
2020-10-27,13.355978965759277,13.401091191687938,13.15135288296143,13.265504460887724,250520000
2020-10-28,12.588570594787598,13.2196444828129,12.570625726226456,13.1578329010127,376520000
2020-10-29,12.98436450958252,13.152600766199777,12.711198200525546,12.799428893206546,320080000
2020-10-30,12.495853424072266,12.897127624944583,12.26256539289727,12.810891669353149,416820000
2020-11-02,12.542462348937988,12.797682807824847,12.357277650821981,12.619227673320147,299652000
2020-11-03,12.979879379272461,13.065118953441976,12.564397661152224,12.669825930824572,272900000
2020-11-04,13.752269744873047,13.78541936200502,13.296411643005507,13.348502540252872,410228000
2020-11-05,14.116908073425293,14.295363240955535,13.948422702036249,14.119400997846638,319028000
2020-11-06,14.517683029174805,14.54435123168051,13.852713125346142,14.066808904462587,383348000
2020-11-09,13.589266777038574,14.646788567995294,13.569328138122051,14.508211652284979,582976000
2020-11-10,12.731138229370117,13.565091772254549,12.589819274547791,13.565091772254549,644068000
2020-11-11,13.377165794372559,13.394114256759353,12.908844961353317,13.014024118289205,404744000
2020-11-12,13.415797233581543,13.72410597697715,13.27547564395454,13.437979695502902,365812000
2020-11-13,13.256532669067383,13.627151186548398,13.019506169381641,13.585777393792211,346312000
2020-11-16,13.47411823272705,13.607959347793312,13.115961496704895,13.132410801829966,413776000
2020-11-17,13.381402969360352,13.554873236552991,13.263263834024546,13.51125656747037,312028000
2020-11-18,13.387879371643066,13.56434071427718,13.144871609900736,13.424268260352187,510924000
2020-11-19,13.399348258972168,13.44645425970634,13.060133711995956,13.172540637998559,565936000
2020-11-20,13.047917366027832,13.453429133028818,13.02523575463115,13.413052708180443,341088000
2020-11-23,13.10000991821289,13.34177124445545,12.975888549093485,13.131164811610757,361356000
2020-11-24,12.918316841125488,13.121944644276242,12.845788145197691,13.10250420793788,346500000
2020-11-25,13.194472312927246,13.229116542601327,12.980376526049833,12.992838294487676,259916000
2020-11-27,13.220890998840332,13.366696632376183,13.130417440912618,13.334295274837999,167276000
2020-11-30,13.36071491241455,13.371682067384777,12.932771486384768,13.224630916672167,286952000
2020-12-01,13.349249839782715,13.487577650555359,13.187991311158573,13.451188755774265,296948000
2020-12-02,13.503278732299805,13.631885841938535,13.193972672278948,13.309868912602697,283360000
2020-12-03,13.359179496765137,13.62245380221974,13.29236421682045,13.55015284836722,199520000
2020-12-04,13.520983695983887,13.52272887825781,13.351949240248947,13.411534613451067,202244000
2020-12-07,13.569347381591797,13.693505430627976,13.462891279477136,13.563862659736298,223244000
2020-12-08,13.31330394744873,13.561369918030191,13.244991722634671,13.547657637897526,271920000
2020-12-09,12.895209312438965,13.377130749546229,12.832881095693237,13.26394306553196,401300000
2020-12-10,12.936591148376465,13.032826279491063,12.814178288836267,12.833625416569115,207764000
2020-12-11,12.977478981018066,12.98421053285206,12.787751552582478,12.93160494842232,209264000
2020-12-14,13.27216625213623,13.351946267194858,13.041552116386985,13.05202320769895,270156000
2020-12-15,13.323772430419922,13.426987323924772,13.15050014382167,13.40280395654116,193016000
2020-12-16,13.206100463867188,13.400314984499127,13.17618224051848,13.385605048694739,223116000
2020-12-17,13.30457878112793,13.342723611361109,13.14227589521306,13.330008033914774,231384000
2020-12-18,13.235518455505371,13.368152289041408,13.034572396275758,13.34222373459072,342064000
2020-12-21,13.295601844787598,13.333248320749014,12.931854563865725,13.038809967226198,302332000
2020-12-22,13.241752624511719,13.300590470023122,13.018119166601265,13.282640295513986,185580000
2020-12-23,12.973490715026855,13.238510170383538,12.969252823219774,13.219562343078225,179144000
2020-12-24,12.958033561706543,13.096402254200223,12.903185387503484,13.001413939538107,97884000
2020-12-28,12.864538192749023,13.026591869149966,12.728164841771385,13.026591869149966,212564000
2020-12-29,12.907672882080078,13.036568140483066,12.806950665901793,12.889473532385182,170372000
2020-12-30,13.109614372253418,13.177427290787712,12.86129923874275,12.954541407319397,225396000
2020-12-31,13.019116401672363,13.114852247724388,12.879500873262884,13.100392438227601,192424000
2021-01-04,13.07745361328125,13.614972534629288,12.926868655114351,13.068229351372885,560640000
2021-01-05,13.367902755737305,13.406545935001123,13.051026213036597,13.063740838543046,322760000
2021-01-06,12.579824447631836,13.20859112644938,12.551403186013745,13.186152937941964,580424000
2021-01-07,13.307317733764648,13.340975488936348,12.85107587775355,12.93185258806022,461480000
2021-01-08,13.240255355834961,13.384108767241065,13.006150826604271,13.325770230121712,292528000
2021-01-11,13.584056854248047,13.922624053204572,13.325768975700742,13.381863973703096,518344000
2021-01-12,13.447684288024902,13.716693420172598,13.308318890305022,13.71469811107587,291476000
2021-01-13,13.49455451965332,13.587548473937822,13.34820839879639,13.452919325025922,210028000
2021-01-14,13.163966178894043,13.562367967731841,13.144270823265234,13.53768624146409,283120000
2021-01-15,12.824153900146484,13.28862346617221,12.813184454650736,13.191640785837246,277780000
2021-01-19,12.989444732666016,13.058005172038438,12.808692408387339,12.980468697115558,226188000
2021-01-20,13.329010963439941,13.393582699187647,13.020860317595421,13.07570848862872,258572000
2021-01-21,13.829383850097656,13.960771826249918,13.216572829947745,13.381617621793474,337780000
2021-01-22,13.674806594848633,13.803701836442649,13.589791029609232,13.702231154807055,246820000
2021-01-25,13.615718841552734,13.790487156750563,13.200114475431374,13.743865597572096,251112000
2021-01-26,13.398319244384766,13.607242728216683,13.350700028651303,13.543169347286403,163980000
2021-01-27,12.882240295410156,13.19637396224908,12.758580615611837,13.193631126183904,371272000
2021-01-28,13.015125274658203,13.303082210264922,12.924874161260108,12.960526280295204,228316000
2021-01-29,12.954044342041016,13.29809628981569,12.87600950015219,13.039059912250814,271552000
2021-02-01,13.200615882873535,13.234272695684933,12.867284187944932,13.017370804876167,217204000
2021-02-02,13.519485473632812,13.534692808775095,13.2489803634068,13.361919791975675,220440000
2021-02-03,13.493309020996094,13.893455987895509,13.479347563771617,13.598518301922557,245408000
2021-02-04,13.626688957214355,13.635913218107342,13.301086528167751,13.493805009925891,201340000
2021-02-05,13.553640365600586,13.699489073194439,13.508514810660003,13.68727279952196,169152000
2021-02-08,14.39906120300293,14.433964843253122,13.689516798307066,13.689516798307066,434624000
2021-02-09,14.224044799804688,14.543164907992347,14.183406307616304,14.301331166039105,287560000
2021-02-10,14.723664283752441,14.864027306919034,14.302076862608281,14.423492061708066,485352000
2021-02-11,15.208829879760742,15.230271368597624,14.883975869271497,14.93907417108014,450828000
2021-02-12,14.920125007629395,15.24921783167627,14.734386284539758,15.008630938614067,374756000
2021-02-16,15.288110733032227,15.330245229763257,14.908905968770373,15.022842106467083,321960000
2021-02-17,14.865026473999023,15.181653843057108,14.739372419976553,15.129297432433582,274756000
2021-02-18,14.788238525390625,14.832366426903295,14.534936058505934,14.688513024909678,233868000
2021-02-19,14.885470390319824,15.135281542586627,14.805939546070965,14.983200582071147,271724000
2021-02-22,14.316289901733398,15.09165291084258,14.285624151494561,14.734137853745677,325884000
2021-02-23,14.103124618530273,14.199608916794029,13.352692667005291,14.036557585623669,391780000
2021-02-24,14.459144592285156,14.466873798767557,13.718186928105693,14.08392951702053,448320000
2021-02-25,13.270920753479004,14.335237389749665,13.179922110478243,14.006892084424166,824436000
2021-02-26,13.676801681518555,13.816416237507147,13.324273025541691,13.71469638167772,500932000
2021-03-01,13.803703308105469,13.88672452437137,13.515996475820742,13.83686176922663,353184000
2021-03-02,13.369399070739746,13.88223530907015,13.359177154508128,13.861791476606916,264116000
2021-03-03,12.769552230834961,13.41452391633515,12.763568206502914,13.38934384192077,377592000
2021-03-04,12.336247444152832,12.939335789618218,12.050534974127624,12.765564152325203,573344000
2021-03-05,12.42724609375,12.515502848468161,11.647145933179123,12.515502848468161,542840000
2021-03-08,11.561385154724121,12.43697119820471,11.534708116548192,12.415779834046562,543112000
2021-03-09,12.490147590637207,12.58641501783026,12.030255542246021,12.10108493423408,521824000
2021-03-10,12.438270568847656,12.948789343601785,12.427546599713711,12.809625103978197,384376000
2021-03-11,12.962255477905273,13.014879220865792,12.703878446520958,12.918860131645657,299916000
2021-03-12,12.825087547302246,12.857758928939543,12.559727352850821,12.617836764895445,243964000
2021-03-15,13.159529685974121,13.174992482607134,12.73654946497794,12.833814860693973,221988000
2021-03-16,13.259289741516113,13.480007299381086,13.085208884498742,13.32438228405573,272128000
2021-03-17,13.309168815612793,13.420899002952599,12.958264293236667,13.008393510718971,243864000
2021-03-18,12.69190788269043,13.152298347489506,12.686421267581059,13.104912906401868,293896000
2021-03-19,12.814863204956055,12.890431419823496,12.5821743721186,12.719343573319318,299208000
2021-03-22,13.154541969299316,13.362291255316855,12.875714049668227,12.881700139570604,297804000
2021-03-23,13.039322853088379,13.312414000150486,12.989941406885286,13.222380982522449,222048000
2021-03-24,12.61259937286377,13.12760865112876,12.606364971908212,13.119627514303462,245840000
2021-03-25,12.505106925964355,12.684175871219672,12.24249054916358,12.46944345512257,295144000
2021-03-26,12.80837631225586,12.82533563189145,12.343746514897376,12.524311038193582,363968000
2021-03-29,12.917118072509766,13.031093561541004,12.669464937499475,12.78942556677692,273520000
2021-03-30,12.840799331665039,12.944050827838632,12.674450333195036,12.811120995907123,200204000
2021-03-31,13.316152572631836,13.438108208887822,12.951281759841349,12.984202398913382,314776000
2021-04-01,13.778538703918457,13.836648110919834,13.47876041797206,13.539614559484464,308276000
2021-04-05,13.95386791229248,13.980303943139157,13.699979457265435,13.834156560746564,255672000
2021-04-06,13.828169822692871,14.020456332659267,13.740382073163454,13.966087750801348,191744000
2021-04-07,14.109491348266602,14.209250320839418,13.678529960940079,13.847372523873123,251284000
2021-04-08,14.282572746276855,14.436701232572581,14.214735472199942,14.218477253852367,244416000
2021-04-09,14.365374565124512,14.373355701924647,14.140916152427023,14.179821934797358,195172000
2021-04-12,15.172429084777832,15.315584361496741,14.105251501924828,14.25538991646509,869324000
2021-04-13,15.641798973083496,15.66224986441884,15.089380402048157,15.1948762146413,676212000
