Date,AAPL_Close,MSFT_Close,NVDA_Close,AMZN_Close,JNJ_Close,JPM_Close,XOM_Close,CAT_Close,PG_Close,NEE_Close,AAPL_Volume,MSFT_Volume,NVDA_Volume,AMZN_Volume,JNJ_Volume,JPM_Volume,XOM_Volume,CAT_Volume,PG_Volume,NEE_Volume
2020-01-23,0.004815753096800046,0.006155653582724296,0.010995007422227365,-0.0015259112256781338,0.0018886558829505073,-0.0010243245001378964,-0.006250778484347186,0.0008411405716914899,-0.00457137109498762,0.0006925233049410728,104472000,19680800,244516000,49692000,8671900,9345700,19605900,3182700,11096500,10212400
2020-01-24,-0.0028819171007733457,-0.010076870352189626,-0.009412055103885764,-0.012172426638861644,-0.0014139123365890516,-0.024827932646002915,-0.006739827382655217,-0.01660220215501662,0.0012002170297922277,0.01399579501626902,146537600,24918100,373512000,75324000,9051900,15166400,18238600,2526200,9508600,10310400
2020-01-27,-0.02940532852178024,-0.016723120879466924,-0.0410411868116235,-0.01788746376771211,0.0028993049934626924,-0.008411377061109504,-0.02382374658520192,-0.033124469147390534,0.004394863320067444,0.011451455046478376,161940000,32078100,470536000,70570000,7587100,12860500,21231000,2920500,9338400,8678800
2020-01-28,0.028289450947167172,0.019595807254205733,0.03234805864432033,0.01362436592451366,0.005041812759598585,0.018177681824750325,-0.0013901092476763521,0.00744138670144423,0.0027050514333955,-0.0034864505292282466,162234000,24899900,310976000,56160000,7336600,13062800,19664700,2763800,6200200,8262800
2020-01-29,0.020932461090278576,0.015592744352089571,-0.009799611037883627,0.0025630978623367717,0.0069566290788871665,-0.001487879184290053,-0.008352729753974053,-0.007020671912152832,-0.007696467328903611,-0.00018801333327334024,216229200,34754500,258848000,41760000,6288600,9326000,14202800,2620000,5271000,6008400
2020-01-30,-0.0014492770561910229,0.02820752100011692,0.0010993354521093845,0.006824489189870775,-0.0011957092319437868,0.012366846094399753,0.010606831102242031,-0.003019693972401094,0.007116423705881392,0.015690721751769887,126743200,51597500,290504000,126548000,6470600,9048900,18544700,3862600,5894400,6328800
2020-01-31,-0.044338796688511484,-0.014758722479070285,-0.038159371842588996,0.07379135586484753,-0.009909452134132746,-0.025976772635851963,-0.04121016131160449,-0.02969608758382869,-0.01055962834561186,-0.0064091743726281125,199588400,36142700,370420000,311346000,8651700,12785200,34282900,6785700,6612900,7536800
2020-02-03,-0.0027460433959569652,0.02437916852337474,0.01649550160987845,-0.0022501685803328897,0.008732523903440814,0.007630619956700446,-0.02237574882086857,-0.012029136006277197,0.00393191632633294,-0.005182658683651975,173788400,30107000,255564000,117834000,5765200,10021100,27389300,4385300,6052300,11041200
2020-02-04,0.033013476442324,0.032916317998944455,0.02829425231648286,0.022687342140775613,0.009522595880306017,0.01439585026936796,-0.0125143514620083,0.02882036584864167,0.004395988405392348,-0.008507885741573018,136616400,36433300,271544000,105786000,6541400,9157100,31922100,3501600,6512200,10482800
2020-02-05,0.008154638126291802,-0.0012216602735368731,0.014688490420182276,-0.004781236737139594,0.01576484271451517,0.017000426118097156,0.04602261664307594,0.029435940254078696,0.009151949827827632,0.00820279327158846,118826800,39186300,208220000,87524000,5979900,10150700,32099200,4448100,6125400,8666800
2020-02-06,0.011696781697189573,0.020733887381865213,0.013918001923249212,0.0050787328892443195,-0.0029869436916465375,0.0001456893410467508,-0.013550015702948448,-0.001382482378314287,0.0026021223278083205,0.0060738980827372835,105425600,27751400,218284000,63660000,6201200,8992300,16055400,2283800,9102700,7874400
2020-02-07,-0.013592491224634573,0.001416080069190695,-0.010462356734182832,0.014169136390608683,-0.01068194257573074,-0.003197223452554132,-0.0066258388173870975,-0.028269749784348597,-0.008337031915223059,0.004509381825423819,117684000,33529100,189752000,101906000,5700300,6379800,15112500,3812300,5915100,6410000
2020-02-10,0.004749184055574895,0.026156815983237935,0.04523236124850216,0.026273579599096486,-0.0001977302739232245,0.004155043276864445,-0.010560859096398256,0.007123356926838742,0.0007134992464739032,0.00816228359246396,109348800,35844300,529608000,101124000,4835600,5960700,20934500,2331600,5216100,7666800
2020-02-11,-0.006033211330288002,-0.022575475149678614,0.018709294975257196,0.007915025985726132,0.0008559761343309713,0.0018876125354305717,0.00950598376272982,0.013921789742840085,-0.015930528727082227,0.0015085444292857186,94323200,53159900,638556000,114920000,3715300,6578600,14908700,2381900,6105700,7850800
2020-02-12,0.023747550526960204,0.0014638689538111205,0.01735806758680547,0.004277469597884664,-0.005921274789646658,0.0,0.012225584514525378,0.024965426368626753,-0.005718516698372311,-0.0069446122027421175,113730400,47062900,374644000,66686000,5166800,7958000,17862100,3222000,6031700,5836400
2020-02-13,-0.007120964117591666,-0.0054136605851310415,-0.006457805477852685,-0.00468981707537619,-0.006618522095285684,-0.0008691405768931348,-0.005549164715046295,0.0009309675366497849,0.012231583564402237,0.019277807921654677,94747600,35295800,528016000,60636000,5480200,7447500,16949400,3318800,7159000,7500400
2020-02-14,0.000246498719002064,0.008927082396516406,0.07020448447308247,-0.006977166077050345,0.00026654302546846864,-0.0030463574010791694,-0.004595472321909599,-0.012381820699304269,0.0094431334561067,0.011071994478392577,80113600,23149500,1041924000,52124000,5716300,6627600,10855300,2813400,5889100,7354800
2020-02-18,-0.01831070018934311,0.010142768993243623,0.023396373201200582,0.009742990607446878,-0.006594419692501963,-0.013240200092181409,-0.012695831596339469,-0.010217882301659542,-0.01006823405441104,0.01263816793237904,152531200,27792200,620164000,58912000,7230700,8996400,18948500,3869700,6767600,9789600
2020-02-19,0.014482749695196917,0.0029991698244464793,0.061132225093643466,0.006749650094826309,-0.0013409035402862646,0.013639300007491473,0.007682236569782175,0.002049704179493572,0.004564826782386122,-0.026130743843282844,93984000,29997500,694332000,51224000,6115200,7071200,12804900,2134900,4734000,21134800
2020-02-20,-0.01025883784589432,-0.015271323199487652,-0.019065757141417894,-0.007888626914309249,-0.0038271281888164754,0.0,-0.00795509814444173,0.0005115503323949167,0.009087957019370263,0.008591966883437108,100566000,36862400,810052000,62626000,7464700,7422800,14817200,2678200,6094600,10731600
2020-02-21,-0.022635423199527827,-0.0316127438445335,-0.04739223669010961,-0.026533823330561868,0.01051405282689033,-0.012219148226760068,-0.012195129979240549,0.0020449670868423198,0.0009479456492607063,0.0020212512480530798,129554000,48572600,768180000,92926000,7776800,9772800,20315700,2855600,8723900,11030800
2020-02-24,-0.04750017869169487,-0.04311516851567443,-0.07069745140563244,-0.04135555023463999,-0.02060672523941287,-0.02687594644977931,-0.04684600270868389,-0.03673203524464852,-0.026835016526069233,-0.01314867669419284,222195200,68311100,856916000,130940000,10588900,13618400,32096600,4964800,7533900,9091600
2020-02-25,-0.0338719878378384,-0.016501870132068164,-0.04109353765507906,-0.018190498951138112,-0.00863530683919067,-0.04464291938604115,-0.03832503728806802,-0.023984342576467976,-0.015166166965982275,-0.013178203492956064,230673600,68073300,1055496000,124382000,10529000,20797200,36414500,4840200,8903200,10285600
2020-02-26,0.015863805665837116,0.012494593763182404,0.02136997637921345,0.003472315416060967,-0.0067060479476261925,0.0030097628136309673,-0.021955775275883105,-0.005814021183013329,-0.010458758262621437,-0.00318095572639987,198054800,56206100,747732000,104492000,10093800,24825600,29801000,3902500,6894200,9551600
2020-02-27,-0.06536824004459185,-0.0704587485759317,-0.05566546622267843,-0.048136265467272676,-0.03173698942656966,-0.04161413409152581,-0.06017723833530031,-0.03883014402754459,-0.05542617479647172,-0.045585306584783436,320605600,93174900,906416000,162880000,12566700,23005500,48141300,7369000,13298900,14604000
2020-02-28,-0.0005848601416891253,0.02421294356542858,0.06916047858741026,-0.0002918467224900523,-0.033352371890268406,-0.043338594947170406,0.03251692262181605,0.007868672570561674,-0.002378675631564575,-0.012077429073699908,426510000,97012700,1133252000,189620000,19820300,45931400,62446700,8300700,22784300,27468400
2020-03-02,0.09310044521959049,0.0665392124975388,0.02354956799715069,0.03726611425327642,0.04119582688212953,0.04659391487262021,0.047434315121375636,0.02704465446683524,0.05590374063429682,0.06167907120938798,341397200,71030800,890744000,135234000,11508200,27355400,38127600,6100200,12399800,19305600
2020-03-03,-0.03175921703263673,-0.047919712942031234,-0.03812901301209315,-0.023009811402324054,-0.031638726924368754,-0.037524755281096,-0.047884352921203854,-0.02523528830523336,-0.011626019967341583,-0.011924678571621716,319475600,71677000,652792000,150690000,13662500,32547700,50580700,6358100,12510900,15636000
2020-03-04,0.04638431849612612,0.03671517643214983,0.07002900116112665,0.03501322901563819,0.05819054432515314,0.024709359572758327,0.021832044342550372,0.02428042077358783,0.05356689149924465,0.0643786442299048,219178400,49814400,597408000,95458000,10560500,25795900,24079600,5074700,9459300,14713200
2020-03-05,-0.032436763546088265,-0.025095266452955123,-0.03943614940994866,-0.026216794314283476,-0.010245838585756673,-0.049061314141543466,-0.044066722845991446,-0.04262161049286639,-0.023052125985332572,-0.021472629846459146,187572800,47817300,540328000,94964000,11339200,25025600,40788200,6015300,9363500,12412000
2020-03-06,-0.013280219913228919,-0.02826745246377138,-0.026528882096994444,-0.011922924014239333,0.0001409353509949085,-0.051680255808162046,-0.048293896019806604,-0.004591365836866146,0.0002465586959223831,-0.015715390335382273,226176800,72821100,515412000,105472000,12239100,38159400,55640500,5767900,9817400,14556400
2020-03-09,-0.0790921216891115,-0.06777240992968947,-0.07743180796083138,-0.05285383245165354,-0.03935755848966227,-0.13545516187571194,-0.12224773617598628,-0.142821876862113,-0.04602981256602234,-0.038775804301617645,286744800,70419300,614160000,156264000,13848600,40352000,72896300,8636200,13116500,15564400
2020-03-10,0.07202156438911,0.06838390411435391,0.0637220853970224,0.05065506668458686,0.03811176471011213,0.07769661943630268,0.03702791534835814,0.023253435678338263,0.03868688177144497,-0.021241611780371983,285290000,65354400,580648000,142666000,12698100,31102700,60445900,8293200,11419100,23743600
2020-03-11,-0.03473074050585512,-0.04530181210230688,-0.055959795681287394,-0.03750889642974897,-0.06947181779558642,-0.04707039084787157,-0.03294179908468653,-0.054465079031428165,-0.07432605899379241,-0.05658324362237299,255598800,56371600,499964000,112496000,17763400,38127000,51986100,6543600,16456000,19631200
2020-03-12,-0.09875451965765025,-0.09483844318097456,-0.12236753762952135,-0.07922082514747941,-0.04848251569232065,-0.08243031231161979,-0.11434020958101754,-0.08372217395692405,-0.08737339719583159,-0.13417037573840163,418474000,93226400,816540000,226924000,21539200,49725200,65725300,10285900,20988000,31668400
2020-03-13,0.1198086719714595,0.14216907801875323,0.1134017388302615,0.06464833687376514,0.07080760881709502,0.1801249555424551,0.025282703583642263,0.07999145616638437,0.12009040824242279,0.060653854254881345,370732000,92727400,634836000,176194000,20084200,38543300,79891500,8718600,17378700,31586400
2020-03-16,-0.12864718162318522,-0.1473902162935944,-0.18452076306751453,-0.053697516604298,-0.05331737934168401,-0.14964856780080482,-0.09522557359611383,-0.06252556717677982,-0.04882971941262182,-0.09112655112700896,322423600,87905900,726972000,178346000,18877900,38589700,48924700,9899000,17367400,20240400
2020-03-17,0.04396996840937106,0.08233628091108613,0.10626229780517082,0.07026613247879654,0.07441190095391081,0.0611135294260563,0.06726560700299467,0.07269056245667649,0.08976951114244036,0.10125630652117978,324056000,81059800,833632000,218342000,18911800,35239800,41204400,7206100,19451400,21538000
2020-03-18,-0.024479903472806597,-0.042095958515564136,-0.06650676125988819,0.012257741060410998,-0.01193345785580402,-0.10526884181377649,-0.1002444925611824,-0.0007983302904842615,-0.006681171239947381,-0.050144323243691336,300233600,81593200,874268000,192904000,17521100,41525600,54036400,6995100,23139200,22198000
2020-03-19,-0.007662106121923307,0.01645326585449136,0.050044636944512666,0.027830613766863133,-0.058609810497794346,0.016807752210913574,0.0395532413559454,0.02886546696858283,-0.0563645368994552,-0.016805886215301324,271857200,85922700,765512000,207998000,18482300,32175100,49412400,6870800,16428100,17441200
2020-03-20,-0.06348558925945413,-0.0375591211918016,-0.033901661887243195,-0.018522798541689034,-0.05635596394241549,-0.021101752874461144,-0.049085166479228226,-0.07290537231905014,-0.07579161410589419,-0.07411898913529003,401693200,84866200,804636000,196358000,19785100,30150800,76534600,7650300,19922900,22482400
2020-03-23,-0.021244073721624512,-0.009974360628808632,0.03372991409024717,0.030735291504301987,-0.07298355308699234,-0.053533206405876554,-0.03940126855924986,-0.038220166319605786,-0.04617820867514766,-0.052620193587972985,336752800,78975200,643876000,156170000,20815200,32536600,56952500,6737500,17776800,23661600
2020-03-24,0.10032531398758837,0.09089576529220955,0.1715641582651799,0.019586561347294085,0.07234136462872898,0.11894241017722296,0.12686819802305838,0.10332062701846656,0.057011698958238544,0.1369037007145446,287531200,82516700,1101644000,142942000,17604800,34363200,61835600,7417100,14625500,17900800
2020-03-25,-0.005508707679658165,-0.009572607505945796,-0.01428648155523049,-0.027967604900146936,0.0018457632235420185,0.037317373221071204,0.052200666903084114,0.03285981108627967,-0.022756013574549483,0.018109057551552565,303602000,75638200,793432000,129582000,13986100,38111700,56607700,6578100,13789100,17794400
2020-03-26,0.05262302268072738,0.0625511813424171,0.04730861589947155,0.03693312450375408,0.06005031090243351,0.0696610486655822,0.0410300434173434,0.05569868597988492,0.06401122226734102,0.09906283216847478,252087200,64568100,696108000,124426000,15066800,29826300,46722000,6059600,15796000,14655200
2020-03-27,-0.04140212729802395,-0.04106082946560419,-0.017532024098690147,-0.028325389436650084,-0.02694153735228111,-0.07123921436352776,-0.04817091383505889,-0.04579186675972968,0.025982090576633476,0.003678295837441947,204216800,57042300,638828000,107758000,12133200,30041500,51558600,5746500,16073100,16184400
2020-03-30,0.028537859504386143,0.07034027107602348,0.05088419482619444,0.03360354691971379,0.07997722021109532,0.026006687282433827,0.014884780011663157,0.059465121439505886,0.043841643705692546,0.06061632080111168,167976400,63420300,602252000,122522000,21754000,21656900,45835000,5725600,14571600,16373600
2020-03-31,-0.002040675229187161,-0.015726787354115035,-0.007492590132215149,-0.007245622950859176,-0.014134336512905854,-0.03711239055841742,0.012533507979391345,0.038760994280315764,-0.043477997815324576,-0.021909823313677856,197002000,77927200,949960000,102472000,15746100,23379300,41491600,8970800,21691000,18899200
2020-04-01,-0.05261702323185147,-0.03550831230128082,-0.07788334639524053,-0.02155179126735396,-0.017692298954811836,-0.06297883053749442,-0.01158845959106869,-0.04041695889035812,-0.006091302603419724,-0.09305114807640102,176218400,57969900,656912000,82438000,12606100,28029600,36045900,6847000,11095800,13691200
2020-04-02,0.01668664353601379,0.02070862728362055,0.051014100282856356,0.005834205106051371,0.03369290200787134,0.0373397303017855,0.0764723886402261,0.04840574153651067,0.046373341094755105,0.03766657259158568,165934000,49630700,675764000,86720000,11594500,24018000,62000200,8106500,9168800,9234400
2020-04-03,-0.014371547339427582,-0.009210244058948991,-0.045249847131173526,-0.0063788821910731874,0.0076607574441125426,-0.029557541481444405,-0.029455515544980937,-0.017731637602488193,0.00594409659108841,-0.02124074767654227,129880000,41243300,663212000,72198000,10071200,21199400,48425700,5036400,7768700,8755600
2020-04-06,0.08723778075843835,0.07436772160356231,0.10040587583493177,0.04772922477644714,0.04166327365555822,0.06436647103681015,0.032134527606132,0.050231151679138275,0.023722756361565178,0.05806699712822572,201820400,67111700,727884000,115464000,14994400,26820800,41301900,5785600,16848400,13267600
2020-04-07,-0.011582573716224398,-0.010770421022381349,-0.03491051199520978,0.007013456003121421,-0.01631354330030299,0.013190109708613118,0.019026373804796437,0.012372413626973389,-0.04278088898557686,-0.025670381059178293,202887200,62769000,784520000,102280000,11567100,22563800,48921800,8489900,14438400,10507200
2020-04-08,0.025594486917039028,0.010031234595274219,0.030575325933125175,0.015609461784076739,0.04204273267674363,0.04037989114043139,0.06328801414076346,0.0449474089331634,0.020661635628602903,0.02192634394830173,168895200,48318200,542444000,79546000,10758200,22903300,33355600,4686100,12564500,18290800
2020-04-09,0.007216259538973757,6.083739771711727e-05,-0.01498371732662207,-0.00011748445832981957,-0.01417021616759484,0.08971331237064573,-0.016419308214102424,-0.018602743188648296,-0.00382280646593669,0.05044987115244437,161834800,51385100,525564000,92930000,11125400,42055900,60107300,4752100,12747300,19587600
2020-04-13,0.01962762501433235,0.0022399974581588378,0.02624047597533119,0.0617350661426328,-0.010337836195025596,-0.044472384082688166,-0.008578825215901031,-0.08709909511882308,0.011250498513216911,-0.03697812628019004,131022800,41905300,398408000,134334000,8153200,26911900,29651900,10519600,7926700,10757200
2020-04-14,0.050503152727506384,0.04948363432514857,0.05225141144909018,0.052769449861283624,0.044787878896165756,-0.02739586093555635,-0.0077174493147488255,0.02050106906584981,0.04320822375449662,0.026120974795325935,194994800,52874300,530948000,161744000,13838000,46151300,30769000,7166300,10474200,11673200
2020-04-15,-0.009127266487218844,-0.010477674963679906,-0.010952659172948964,0.010668695718768717,0.011162088914983492,-0.04931953586978988,-0.04595830360453501,-0.042496662039206656,0.0021496978707549186,-0.021288916160819293,131154400,40940800,366148000,137332000,11962300,30118600,33125000,5652800,14192900,9990800
2020-04-16,0.007945437979678838,0.030020694202784526,0.049351965918131846,0.043554542393708484,0.013612188737434305,-0.0381098607414434,-0.03285571673640297,0.015153029786375338,0.002309797031244898,0.0010958080495191425,157125200,50479600,745620000,240764000,12181700,32449600,30934000,5926400,12020200,10331200
2020-04-17,-0.013568486277944714,0.008811601651523615,-0.008076018143055697,-0.013782136130354505,0.015701652746588524,0.08988869517757503,0.10395955051571226,0.03663427267715713,0.026255174030531236,0.036971702251447525,215250000,52765600,539120000,158600000,10920000,30191900,40829100,4132300,15899800,10952800
2020-04-20,-0.020756326129383607,-0.019820803782802376,-0.01802819370010411,0.007835757606907912,-0.0023026747707739492,-0.03645703698329694,-0.04720050428714739,-0.01461740245101295,-0.032801326953975085,-0.03512549104264362,130015200,36669600,449388000,115414000,12226200,23679400,39260800,4083800,10832000,8714400
2020-04-21,-0.030910639235406157,-0.041357205262999686,-0.06110458676261832,-0.02736033095931456,-0.013120514701376873,-0.02900434755831871,-0.005342388766121475,-0.04144862848193176,-0.00762841218942234,-0.00921683710474075,180991600,56203700,735160000,149534000,9951100,23035000,44381600,5743300,9465400,10622000
2020-04-22,0.028803664998626743,0.03396504827345592,0.06174201820729852,0.015192527091639096,0.022113959108958525,0.003256515541294691,0.028564323120977786,0.0071917459289096985,-0.0023395184261268964,0.049910721700547,116862400,34620200,483356000,84244000,11515600,16662400,27074200,3794000,10259400,11759600
2020-04-23,-0.0038755314402245666,-0.012102526450912032,-0.007478814263856881,0.015214823484082762,0.016471368741138637,0.0005595705288758968,0.031331651910961655,0.020516891040615715,0.006669001024791621,-0.024396086800379968,124814400,32790800,424160000,101332000,10665000,16638800,35271000,3545400,17277000,9360400
2020-04-24,0.02886955405750724,0.018259397784411213,0.019647323783236414,0.004488511186874211,-0.004179557276865364,0.01476659884335585,0.006444351686611727,0.010007990363356756,-0.00519303651986025,-0.005971502652671656,126161200,34277600,352328000,76498000,8653400,15809200,28653800,3045300,12751100,8029200
2020-04-27,0.0007069946135653815,-0.0028646026412044723,0.025864351063984437,-0.01419786171076054,-0.0036807122110167345,0.0431047220599432,0.004802034354054685,0.010172007191067367,-0.01119696816021698,0.01627019475237379,117087600,33194400,479388000,112912000,8924000,22870200,28274400,5344800,10635700,8457600
2020-04-28,-0.016209544584427693,-0.02436066456106889,-0.01925430756468116,-0.0260606110425593,-0.018796076266908712,0.007080874248123203,0.02344119232297248,0.0022568792181290043,-0.0047681733627682465,-0.017651833057576893,112004800,34392700,442904000,105388000,8558700,20238900,26545100,5604600,9958000,8464800
2020-04-29,0.03284532228662207,0.04487348512574707,0.024368585826499256,0.02533616474965794,-0.007596258769797082,0.026970202256310305,0.055370176537004046,0.03984053121493991,0.001625772487058308,-0.01742584097440314,137280800,51286600,379160000,91832000,9285200,20462600,29502500,4261100,8707900,9901600
2020-04-30,0.021096087445503287,0.010032192236681503,-0.020706419521212438,0.042689574239964,-0.0013307257061822009,-0.021459337733462647,-0.020859656213071398,-0.030651234060446564,0.006747426551166447,-0.017054451515211233,183064000,53875900,375916000,190692000,14829600,19127600,37076300,4040500,10026400,17934800
2020-05-01,-0.016099442027173616,-0.02589119508521376,-0.032503091731623246,-0.07597409237648922,-0.0116640614300062,-0.026211220709603578,-0.07165931325369657,-0.047259145116737455,-0.008907967186924104,-0.017609800594771463,240616800,39370500,342096000,195452000,7309000,18547700,35399300,3960400,7366400,9168000
2020-05-04,0.014148517129086047,0.024460003667282404,0.03009411129694417,0.013101236487597756,-0.00013442550598574687,-0.011903544680491929,0.04033387523032905,-0.028498992467997364,-0.008988331854700271,0.013388952541035115,133568000,30372900,317556000,97318000,7198400,15725900,27465600,4500700,5636000,9077200
2020-05-05,0.015009052710835968,0.010735589112992772,0.008411063223962678,0.0007815221854263754,0.008295499647078097,-0.0015194155928319741,-0.0011137731083500357,0.01104687577596053,0.0020730168043514574,4.354896556768573e-05,147751200,36839200,368896000,64850000,6562300,18064100,29276200,3477400,5425200,8042000
2020-05-06,0.010317626834620564,0.009847377681696301,0.013787532974891992,0.014436139090531874,-0.009498341454788894,-0.018804220691898244,-0.018737701515499583,-0.011385503452767454,-0.025084094170991666,-0.03233373683404139,142333600,32139300,323464000,62356000,6191600,20978000,22659000,4465300,7892200,7377600
2020-05-07,0.010344451642796848,0.005807326834885496,0.023775221326332696,0.006953694859791026,-0.003308966312123407,0.010412957344416274,0.005683213396684872,-0.003529340859792285,-0.008222723111671493,0.008173899644247307,115215200,28316000,373732000,67928000,5570500,16771900,22160300,4377900,8762800,8692000
2020-05-08,0.023801870490847588,0.0058821853454289474,0.025026860023668496,0.005068389389295991,0.007521046566226541,0.01633618194960107,0.0438516443127952,0.044925125979077496,0.03369888406682553,0.023387450407223787,133838400,30877800,339216000,64132000,4712100,20487800,19977400,3911300,9279900,11308800
2020-05-11,0.01573531072032086,0.01115446142076526,0.03238429188149694,0.012350743942999287,0.0027570302742510044,-0.029449995592676137,-0.009527808890879452,-0.031219406507196346,-0.0055197397113705415,-0.010229337416654438,145946400,30892700,469060000,65184000,5887500,31907600,22258000,4207300,6947500,7854400
2020-05-12,-0.011428314294457453,-0.022652022536889804,-0.032608122835507736,-0.021606420523622827,-0.013211727325815659,-0.03267751207094871,-0.016715114322504054,-0.033238120944869554,-0.006590754188199877,0.0024186634156335707,162301200,32038200,493060000,61498000,7039200,27962900,25439100,3874100,6734400,9565200
2020-05-13,-0.012074155669012487,-0.015122286639866367,-0.002883703507895574,0.004654320575239401,-6.795020008032449e-05,-0.0344708747078295,-0.049637318989423806,-0.0049523191159388524,-0.005499977774318765,0.009608346117123023,200622400,44711500,625852000,95658000,6970500,35451600,30827900,5376100,9312600,14076800
2020-05-14,0.006143502032152082,0.004339064287140815,0.03219779910133602,0.008838926123896362,0.0034664837564646334,0.04153274489931369,0.008823944615544255,0.016366903078212536,-0.0009653672761690268,0.009168938123783166,158929200,41873900,602312000,72962000,6871400,35152500,24856500,5542400,9310000,11595600
2020-05-15,-0.005911950681756872,0.014568358073525856,0.05731310132783407,0.008761547889003296,0.018964941363543764,-0.018510061062606886,-0.007091880999692157,0.016291313947558006,0.007029083788366863,-0.018860498112270974,166348400,46610400,987660000,84700000,10340400,26099000,22445600,6583100,10694800,20232400
2020-05-18,0.02356096880361802,0.009554670834698742,0.03056249232614472,0.006838841203809398,0.0005317958800226119,0.05296868801910648,0.07952370521347651,0.06578969455052053,0.013960575635478367,0.03335512744875846,135178400,35264500,774460000,87144000,7388400,30504400,32026100,5603500,10020800,9123200
2020-05-19,-0.00577828236405431,-0.006922606164535883,0.00631411594499709,0.009508426590011165,-0.00996536927666325,-0.019679455451480088,-0.030877843489552026,-0.025560906500918024,-0.03244144883505984,-0.021023517926767044,101729600,26799100,717320000,86410000,6107300,19597300,21771600,3404900,8047600,6532800
